step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
154,PAYMENT,2199.97,C1961539709,0.0,0.0,M1941774783,0.0,0.0,0,0
158,CASH_OUT,187098.37,C438199944,0.0,0.0,C1072335823,3865697.9,4052796.27,0,0
378,CASH_IN,184089.8,C1877724947,3623103.87,3807193.67,C1338081769,1906214.71,1722124.9,0,0
159,PAYMENT,2184.84,C2005394585,53301.0,51116.16,M417184618,0.0,0.0,0,0
349,TRANSFER,756700.42,C1536785943,0.0,0.0,C1838105570,2685801.85,3442502.27,0,0
323,CASH_IN,40148.71,C1582595440,8869392.63,8909541.34,C349718894,95259.39,55110.69,0,0
181,PAYMENT,4384.35,C1423904075,0.0,0.0,M575165096,0.0,0.0,0,0
41,PAYMENT,146.0,C630797876,0.0,0.0,M864669947,0.0,0.0,0,0
155,PAYMENT,13435.81,C1654651019,0.0,0.0,M984446339,0.0,0.0,0,0
306,CASH_IN,197148.29,C2122465519,3671974.75,3869123.04,C232453136,2158922.65,1961774.36,0,0
323,TRANSFER,1617362.03,C1799280634,183903.0,0.0,C627418842,750647.27,2368009.31,0,0
322,CASH_IN,247410.98,C732957019,42589.0,289999.98,C160943328,26757.34,0.0,0,0
376,CASH_IN,100502.92,C289024493,15232419.06,15332921.98,C1471251550,140103.66,39600.74,0,0
208,CASH_OUT,125815.62,C469672473,51254.0,0.0,C1919455489,1554341.89,1680157.51,0,0
298,CASH_OUT,254109.29,C276502231,0.0,0.0,C275040949,339907.2,594016.48,0,0
276,CASH_OUT,124388.45,C1345967692,8572.0,0.0,C817956120,1742657.33,1867045.78,0,0
38,PAYMENT,6256.38,C958953063,15262.0,9005.62,M1296872629,0.0,0.0,0,0
236,CASH_OUT,130237.95,C1349963202,151.0,0.0,C1067824915,767705.24,897943.19,0,0
11,CASH_OUT,54365.21,C836548217,32331.0,0.0,C145581669,363724.24,0.0,0,0
305,PAYMENT,3419.45,C1049511132,0.0,0.0,M1188179199,0.0,0.0,0,0
311,PAYMENT,67508.62,C328320629,0.0,0.0,M1149925505,0.0,0.0,0,0
396,CASH_OUT,109246.11,C1583006626,44467.0,0.0,C1613349150,2341223.56,2450469.67,0,0
322,CASH_IN,5800.07,C861987202,826957.57,832757.65,C1722970133,3498821.29,3493021.22,0,0
401,CASH_OUT,458684.59,C190427950,0.0,0.0,C1667534065,856587.5,1315272.09,0,0
187,CASH_OUT,201226.4,C2064771674,10900.0,0.0,C164799505,7332150.83,7533377.23,0,0
307,CASH_OUT,102201.57,C1981380726,0.0,0.0,C1697292806,558811.45,661013.02,0,0
380,CASH_IN,63294.74,C1286574496,1049.0,64343.74,C1830376804,68416.56,5121.82,0,0
329,PAYMENT,2624.88,C1176041339,0.0,0.0,M564424545,0.0,0.0,0,0
279,CASH_IN,231179.13,C348667455,52130.0,283309.13,C1112098060,0.0,0.0,0,0
208,CASH_IN,110388.51,C1520548043,6995819.61,7106208.12,C947109506,1720490.02,1678704.61,0,0
129,CASH_OUT,204228.11,C1569390160,0.0,0.0,C961781419,1320912.08,1525140.19,0,0
327,CASH_OUT,236991.71,C1692365550,0.0,0.0,C1053955736,400328.36,637320.08,0,0
1,CASH_IN,12336.48,C1250499735,7317899.11,7330235.59,C990398217,21024.0,83845.22,0,0
308,CASH_OUT,1163.3,C1530278902,0.0,0.0,C787183594,112442.81,113606.11,0,0
14,CASH_OUT,302062.14,C1059293116,11959.0,0.0,C1956756848,2143854.87,2445917.01,0,0
283,PAYMENT,14745.58,C1521013837,12373.0,0.0,M883153116,0.0,0.0,0,0
255,CASH_OUT,92276.79,C535077887,0.0,0.0,C984281928,2775273.37,2867550.15,0,0
163,CASH_OUT,112190.48,C913021648,51023.0,0.0,C1729905407,42608.85,154799.33,0,0
233,CASH_OUT,223552.59,C679938409,0.0,0.0,C1500694220,488869.41,993517.0,0,0
9,CASH_OUT,140906.16,C147453135,0.0,0.0,C390635742,264365.02,7022510.07,0,0
226,CASH_OUT,31218.01,C563696059,49643.0,18424.99,C1286165215,14587.32,45805.33,0,0
399,CASH_OUT,37689.57,C1580521544,6684.0,0.0,C541484789,7591547.29,7629236.86,0,0
229,CASH_IN,286025.3,C1250189632,20845.0,306870.3,C344852437,485229.63,199204.34,0,0
377,CASH_OUT,80056.67,C413084192,0.0,0.0,C1146146133,2244183.63,2324240.29,0,0
254,TRANSFER,251814.19,C1436042494,0.0,0.0,C248041022,1280587.64,1532401.83,0,0
161,PAYMENT,4560.47,C723963405,14977.8,10417.33,M1651451812,0.0,0.0,0,0
146,CASH_IN,418647.81,C1239510073,4013918.22,4432566.03,C2133646820,1133678.92,715031.11,0,0
395,CASH_IN,41735.25,C1206435219,4439227.36,4480962.62,C1003750821,232228.63,190493.38,0,0
38,CASH_OUT,446512.88,C856307983,14981.0,0.0,C1482271059,0.0,446512.88,0,0
164,CASH_IN,88769.36,C2052709202,55500.0,144269.36,C463826424,430522.95,341753.59,0,0
205,TRANSFER,795832.09,C1944080143,10946.0,0.0,C1837876390,0.0,795832.09,0,0
183,PAYMENT,4323.3,C1014954391,0.0,0.0,M1370956610,0.0,0.0,0,0
257,CASH_OUT,123121.43,C701703669,40252.0,0.0,C66293232,38943.54,162064.97,0,0
13,PAYMENT,20320.29,C1538800322,130952.12,110631.84,M1904587730,0.0,0.0,0,0
256,CASH_IN,367119.67,C1421164318,7186831.16,7553950.83,C807247901,6568927.42,6201807.75,0,0
253,PAYMENT,1400.62,C1547640931,0.0,0.0,M728160276,0.0,0.0,0,0
41,CASH_OUT,236189.07,C511306136,0.0,0.0,C1535041470,344142.44,580331.51,0,0
40,CASH_IN,85308.83,C538204464,98119.0,183427.83,C1477895198,310615.73,131422.16,0,0
209,PAYMENT,2189.19,C1329104913,21084.0,18894.81,M648770250,0.0,0.0,0,0
595,PAYMENT,7845.91,C1045094065,11208.0,3362.09,M1317145709,0.0,0.0,0,0
15,CASH_IN,307203.01,C497042418,185.0,307388.01,C77635419,498931.32,191728.31,0,0
277,PAYMENT,7690.68,C1514162263,50361.0,42670.32,M893444891,0.0,0.0,0,0
372,CASH_IN,316663.58,C815717977,9508.0,326171.58,C264918381,0.0,0.0,0,0
280,CASH_IN,215519.41,C1359648324,3052.0,218571.41,C109498100,118044.92,0.0,0,0
302,PAYMENT,9612.17,C18746544,0.0,0.0,M1917279095,0.0,0.0,0,0
305,CASH_IN,337745.41,C46691027,5093234.47,5430979.89,C925847606,1141615.58,803870.17,0,0
16,TRANSFER,68151.98,C497341000,20701.0,0.0,C667395488,1973720.39,2041872.37,0,0
349,CASH_OUT,52888.36,C1643341497,15548.0,0.0,C1210547818,3702677.99,3755566.36,0,0
404,PAYMENT,1124.22,C414835162,0.0,0.0,M1919901770,0.0,0.0,0,0
329,CASH_OUT,279607.88,C1437588551,21327.0,0.0,C1228598818,0.0,279607.88,0,0
137,CASH_IN,28317.93,C896905989,11056430.15,11084748.08,C1904350383,1611852.12,1583534.19,0,0
209,TRANSFER,258544.59,C1444963428,0.0,0.0,C369876826,626332.59,884877.17,0,0
355,PAYMENT,28750.14,C1557539326,0.0,0.0,M1799891292,0.0,0.0,0,0
260,PAYMENT,15793.38,C979117640,17106.0,1312.62,M764268456,0.0,0.0,0,0
369,CASH_IN,73027.55,C161227720,37.0,73064.55,C374602596,2115148.68,2042121.13,0,0
226,CASH_OUT,90923.18,C676197159,0.0,0.0,C887473630,1333931.42,1424854.59,0,0
229,PAYMENT,30593.11,C41769001,104891.0,74297.89,M468749972,0.0,0.0,0,0
18,CASH_OUT,96275.92,C762033727,0.0,0.0,C1566796069,4057024.73,4153300.64,0,0
19,CASH_OUT,56812.94,C1487678041,25170.0,0.0,C157519634,42188.03,99000.97,0,0
644,CASH_OUT,73705.21,C817958032,0.0,0.0,C1868341918,1574567.5,1648272.71,0,0
8,CASH_OUT,453256.79,C608080514,101396.29,0.0,C2006081398,1534234.21,4743010.67,0,0
18,CASH_OUT,306413.11,C1119057403,0.0,0.0,C1218276747,1182762.52,2097565.94,0,0
379,CASH_IN,133741.94,C2074552658,13700789.88,13834531.82,C112778299,383860.16,250118.22,0,0
311,PAYMENT,29257.2,C937978949,0.0,0.0,M1481071223,0.0,0.0,0,0
249,PAYMENT,20436.45,C71716129,1963.0,0.0,M1375602816,0.0,0.0,0,0
44,CASH_IN,74964.49,C2049501183,11116470.95,11191435.44,C51524058,862240.47,787275.98,0,0
308,CASH_OUT,306087.87,C367710436,0.0,0.0,C957878396,362349.19,668437.06,0,0
179,CASH_OUT,309675.48,C749802327,0.0,0.0,C1863593828,1870912.31,2180587.79,0,0
180,CASH_IN,166627.21,C1518939197,3084379.24,3251006.45,C470930502,178261.85,11634.65,0,0
256,PAYMENT,13624.4,C256977784,7088.0,0.0,M1705131454,0.0,0.0,0,0
274,CASH_OUT,375034.48,C1252041740,0.0,0.0,C518949574,1515877.1,1890911.58,0,0
260,CASH_IN,116904.19,C1203707817,25956.0,142860.19,C1052051435,102410.81,0.0,0,0
286,CASH_OUT,14960.76,C544566875,178.0,0.0,C1541114587,0.0,14960.76,0,0
565,CASH_IN,242365.52,C521057557,4050950.89,4293316.41,C707320785,4345637.6,4103272.08,0,0
259,CASH_OUT,51927.03,C1318870411,0.0,0.0,C550426161,819835.31,871762.34,0,0
324,CASH_IN,407834.2,C132337526,4557.0,412391.2,C2031146855,0.0,0.0,0,0
397,CASH_OUT,32740.93,C770892020,0.0,0.0,C1510578444,60536.85,93277.79,0,0
350,CASH_OUT,89182.0,C483233271,484.0,0.0,C1363158317,0.0,89182.0,0,0
235,CASH_OUT,217961.48,C1247851359,0.0,0.0,C1938700086,1564029.51,1781990.99,0,0
330,CASH_OUT,86528.53,C364617808,50268.0,0.0,C1833475042,1359802.18,1446330.72,0,0
212,CASH_OUT,40663.48,C1544011889,22980.0,0.0,C1712476949,0.0,40663.48,0,0
394,CASH_OUT,68758.67,C1697462200,0.0,0.0,C732208132,483730.82,552489.49,0,0
154,CASH_IN,100701.44,C340204517,22392.0,123093.44,C1274534318,0.0,0.0,0,0
283,CASH_IN,136923.8,C1720860198,748.0,137671.8,C1698369621,5494235.65,5357311.84,0,0
252,CASH_IN,121543.04,C1306171601,2052450.67,2173993.71,C885031493,303090.59,181547.55,0,0
279,CASH_OUT,115689.26,C1929826183,64686.0,0.0,C1222048885,703870.67,819559.92,0,0
346,TRANSFER,216850.35,C84665040,566951.0,350100.65,C1384782374,0.0,216850.35,0,0
205,CASH_OUT,86675.43,C962960692,29851.0,0.0,C1675585541,66091.61,152767.03,0,0
226,PAYMENT,2365.47,C964547367,0.0,0.0,M135228962,0.0,0.0,0,0
350,CASH_OUT,86202.91,C368121493,22487.0,0.0,C160571471,5043459.23,5129662.14,0,0
130,TRANSFER,106550.69,C183138559,0.0,0.0,C863295753,266630.96,373181.65,0,0
133,PAYMENT,45325.8,C544391973,394169.17,348843.37,M1232697189,0.0,0.0,0,0
683,TRANSFER,74916.48,C1557143893,46962.0,0.0,C1144495408,52057.44,126973.92,0,0
23,PAYMENT,1371.63,C55762923,0.0,0.0,M2057999791,0.0,0.0,0,0
378,CASH_OUT,74118.45,C2129598842,712.0,0.0,C161952613,24775789.26,24849907.71,0,0
131,CASH_OUT,30614.32,C1625791171,439665.7,409051.38,C1811779951,601117.05,631731.37,0,0
134,PAYMENT,23961.74,C287074958,82411.03,58449.28,M689189389,0.0,0.0,0,0
324,CASH_OUT,285737.9,C1910015626,20381.0,0.0,C494112047,10886641.65,11172379.55,0,0
379,PAYMENT,17399.61,C445638363,0.0,0.0,M1915352471,0.0,0.0,0,0
207,PAYMENT,30728.58,C218287659,0.0,0.0,M1497910284,0.0,0.0,0,0
251,CASH_IN,78230.14,C1228578948,24321.0,102551.14,C255376774,0.0,0.0,0,0
322,CASH_OUT,326744.04,C1848610724,0.0,0.0,C1427289357,1807290.01,2134034.05,0,0
228,CASH_OUT,258363.74,C1081360362,0.0,0.0,C1666999806,1732014.02,1990377.76,0,0
185,CASH_OUT,42765.31,C294288024,0.0,0.0,C1886282714,1921376.02,2163203.23,0,0
209,CASH_OUT,300498.08,C1554193411,72872.0,0.0,C1178362651,0.0,300498.08,0,0
34,CASH_IN,10631.09,C511145836,398075.56,408706.66,C1637379065,28567.68,17936.59,0,0
264,CASH_OUT,93096.55,C1829551658,0.0,0.0,C460547237,395800.37,488896.92,0,0
191,TRANSFER,174034.8,C1814227848,64.0,0.0,C1997667145,583645.16,757679.95,0,0
347,PAYMENT,30429.29,C1437061830,16080.32,0.0,M220523043,0.0,0.0,0,0
39,CASH_OUT,419164.79,C630141295,1606.0,0.0,C815079382,0.0,419164.79,0,0
305,CASH_IN,263241.3,C1179543090,1443271.53,1706512.83,C1672543503,469461.9,206220.6,0,0
156,CASH_OUT,47920.48,C534605674,0.0,0.0,C881219038,120295.27,168215.75,0,0
207,CASH_IN,6613.1,C1905011653,3649275.72,3655888.82,C402796009,2136213.35,2129600.25,0,0
301,CASH_IN,63212.52,C1680424525,2926429.99,2989642.51,C1421824309,305744.6,242532.09,0,0
545,TRANSFER,999916.93,C1476285579,0.0,0.0,C2010630402,2480796.32,3480713.24,0,0
399,CASH_OUT,468905.28,C1997822098,364645.0,0.0,C1124661135,104794.15,573699.43,0,0
258,CASH_IN,81655.6,C1343117304,34908.0,116563.6,C1765033701,299615.82,217960.23,0,0
370,CASH_IN,34026.73,C1162023983,4889893.17,4923919.89,C360778115,100720.0,29082.83,0,0
133,CASH_IN,61744.35,C1795581423,101103.0,162847.35,C1912177435,0.0,0.0,0,0
330,CASH_OUT,24127.5,C236199207,0.0,0.0,C1539218585,97435.65,121563.16,0,0
185,TRANSFER,312224.74,C1674724359,0.0,0.0,C1619265599,3464516.42,3776741.16,0,0
303,CASH_OUT,153107.98,C570953718,0.0,0.0,C1513245937,488907.34,642015.32,0,0
303,PAYMENT,48842.53,C845572143,159243.46,110400.93,M1908664174,0.0,0.0,0,0
190,CASH_OUT,175406.9,C1486666205,16031.0,0.0,C2006228848,476661.83,652068.73,0,0
253,PAYMENT,11166.81,C1346156784,761636.0,750469.19,M912555592,0.0,0.0,0,0
233,PAYMENT,5085.05,C1623879168,0.0,0.0,M332925423,0.0,0.0,0,0
161,CASH_OUT,13196.5,C229431797,0.0,0.0,C2046564641,57448.38,70644.88,0,0
38,CASH_OUT,34271.19,C1770919457,0.0,0.0,C1031612739,132788.74,167059.93,0,0
617,PAYMENT,31667.67,C887016184,32031.06,363.39,M1277145059,0.0,0.0,0,0
36,CASH_OUT,277509.83,C1926700239,25870.0,0.0,C700264290,0.0,277509.83,0,0
261,CASH_OUT,167745.27,C944900018,0.0,0.0,C1775053802,1670910.37,1838655.63,0,0
297,PAYMENT,9295.27,C780274333,0.0,0.0,M901113624,0.0,0.0,0,0
406,PAYMENT,11638.4,C1919111238,203284.0,191645.6,M299020041,0.0,0.0,0,0
307,CASH_OUT,34406.33,C1918333437,0.0,0.0,C911446690,75895.86,110302.19,0,0
181,CASH_IN,49443.76,C1385907431,1399463.49,1448907.26,C1690574833,439031.39,389587.62,0,0
140,CASH_IN,125958.29,C305020274,61976.0,187934.29,C679838427,3036484.98,3152016.68,0,0
207,CASH_OUT,175825.01,C26814107,0.0,0.0,C522619081,178594.62,354419.63,0,0
346,CASH_OUT,293233.61,C234773306,0.0,0.0,C28110817,820620.44,1113854.05,0,0
300,CASH_OUT,88146.35,C1498027106,0.0,0.0,C724505728,373739.46,461885.81,0,0
308,PAYMENT,18552.09,C377333333,91466.0,72913.91,M1479836419,0.0,0.0,0,0
19,CASH_IN,213359.05,C1038333695,15502.0,228861.05,C2050588431,1319588.25,1106229.2,0,0
395,PAYMENT,9056.75,C985634648,0.0,0.0,M165360462,0.0,0.0,0,0
402,CASH_OUT,46510.58,C1469807082,59574.0,13063.42,C489463273,0.0,46510.58,0,0
304,TRANSFER,345517.0,C1385929163,0.0,0.0,C540909669,5307817.49,5653334.49,0,0
396,CASH_OUT,117785.35,C551611464,142.0,0.0,C2100339098,4102138.43,4219923.78,0,0
298,PAYMENT,76038.83,C1204734287,20200.0,0.0,M1847562256,0.0,0.0,0,0
373,PAYMENT,13930.62,C1851162744,8308.0,0.0,M874670739,0.0,0.0,0,0
17,CASH_OUT,207839.23,C157845029,4597.0,0.0,C1550763114,0.0,207839.23,0,0
304,CASH_OUT,246424.19,C537416113,0.0,0.0,C442744777,1003545.96,1249970.16,0,0
189,CASH_IN,77621.2,C583653274,3210034.56,3287655.76,C1534207681,190274.2,112652.99,0,0
162,CASH_OUT,242420.43,C822932001,0.0,0.0,C208642814,288653.0,507715.59,0,0
15,CASH_IN,98300.9,C1887207657,8637694.33,8735995.23,C2128022929,10079486.4,9981185.49,0,0
20,PAYMENT,9292.49,C1686181042,9943.0,650.51,M925749737,0.0,0.0,0,0
306,CASH_OUT,178276.91,C1832853836,43117.0,0.0,C768789173,323215.17,501492.08,0,0
274,CASH_OUT,129020.84,C254740198,5117.0,0.0,C1353021392,10647.12,139667.96,0,0
15,CASH_OUT,88694.62,C378565905,18603.0,0.0,C341432745,0.0,88694.62,0,0
371,CASH_IN,126096.28,C1855834153,0.0,126096.28,C225029641,5438950.43,5312854.15,0,0
204,PAYMENT,1040.61,C154475169,334.0,0.0,M1095858641,0.0,0.0,0,0
180,CASH_IN,122739.39,C1631035619,995.0,123734.39,C148442843,753359.06,630619.67,0,0
375,CASH_OUT,28196.42,C886391183,0.0,0.0,C1508121698,133680.9,161877.32,0,0
354,PAYMENT,4529.49,C116509643,42728.55,38199.07,M1825119801,0.0,0.0,0,0
332,PAYMENT,1356.14,C1771976321,0.0,0.0,M1431679639,0.0,0.0,0,0
370,CASH_OUT,396618.12,C780111710,0.0,0.0,C433183062,5853792.7,6250410.82,0,0
13,PAYMENT,9618.8,C893311243,0.0,0.0,M1775851468,0.0,0.0,0,0
138,PAYMENT,23723.16,C1652421697,0.0,0.0,M1765589311,0.0,0.0,0,0
18,CASH_OUT,140699.66,C1506012456,0.0,0.0,C2010683701,253221.83,393921.49,0,0
250,CASH_OUT,272984.63,C1607665567,0.0,0.0,C1451024164,1460736.82,1733721.44,0,0
329,CASH_OUT,87531.38,C188218560,52185.0,0.0,C2067446195,452113.02,539644.4,0,0
396,TRANSFER,508394.77,C698651559,65478.01,0.0,C550257701,4804896.09,5313290.86,0,0
215,TRANSFER,139039.02,C764414112,9606.0,0.0,C1594875159,39577.47,178616.49,0,0
261,TRANSFER,40175.25,C638594330,396500.0,356324.75,C97420599,0.0,40175.25,0,0
329,CASH_OUT,26986.95,C2030151807,0.0,0.0,C961434307,1915183.46,1942170.41,0,0
398,PAYMENT,1067.75,C1839690409,8945.0,7877.25,M1950734982,0.0,0.0,0,0
307,TRANSFER,1368303.88,C1343859037,0.0,0.0,C19831966,2521642.04,3889945.93,0,0
400,CASH_OUT,269848.2,C403175809,494677.0,224828.8,C1390854843,2720039.58,2989887.78,0,0
599,PAYMENT,3381.56,C1215265256,1223.0,0.0,M1735001152,0.0,0.0,0,0
165,PAYMENT,12804.96,C1459127207,17275.83,4470.88,M893063871,0.0,0.0,0,0
17,CASH_OUT,301764.64,C1337980288,11159.0,0.0,C1449975992,19404.1,321168.75,0,0
350,TRANSFER,138652.91,C126276410,20504.0,0.0,C428595800,0.0,138652.91,0,0
188,CASH_OUT,35238.59,C415692634,0.0,0.0,C1380604797,3850310.62,3885549.21,0,0
17,CASH_OUT,467710.68,C269898490,0.0,0.0,C1394329257,1098585.0,1566295.68,0,0
282,CASH_IN,302473.78,C998512303,14809.0,317282.78,C984082402,69463.7,0.0,0,0
237,CASH_OUT,74986.6,C171134038,260.0,0.0,C1502175997,238310.99,313297.59,0,0
139,DEBIT,5725.38,C198049102,0.0,0.0,C1910586925,300628.27,306353.65,0,0
307,CASH_OUT,146946.56,C930503151,266441.0,119494.44,C1866078009,0.0,340079.19,0,0
179,CASH_OUT,175188.01,C1247931622,11731.0,0.0,C2106537456,0.0,175188.01,0,0
36,CASH_IN,409910.66,C438517733,94634.0,504544.66,C1797345172,0.0,0.0,0,0
397,CASH_IN,111018.05,C1737861906,6620484.16,6731502.21,C895004356,319292.91,208274.86,0,0
397,PAYMENT,5811.36,C640005807,103546.0,97734.64,M773442451,0.0,0.0,0,0
40,CASH_OUT,97170.86,C246754114,241680.0,144509.14,C225108055,18536.91,115707.77,0,0
33,CASH_IN,69999.04,C1674661652,4127281.07,4197280.1,C1793680773,402913.54,332914.5,0,0
186,CASH_IN,229315.0,C232175409,71.0,229386.0,C1517192739,35957.0,0.0,0,0
395,CASH_OUT,244249.67,C995554662,0.0,0.0,C717282103,886817.54,1131067.2,0,0
37,CASH_OUT,175473.22,C2028754794,0.0,0.0,C2036762590,5237748.75,5413221.98,0,0
192,PAYMENT,3712.15,C1136569295,1187.39,0.0,M1276938444,0.0,0.0,0,0
255,CASH_OUT,86669.33,C1042990392,0.0,0.0,C494918170,5141392.72,5228062.05,0,0
138,PAYMENT,22278.74,C556580887,165.0,0.0,M726992775,0.0,0.0,0,0
132,PAYMENT,5619.44,C1809448992,0.0,0.0,M362662238,0.0,0.0,0,0
709,DEBIT,4994.23,C1929232098,38424.0,33429.77,C1465504234,847953.08,852947.31,0,0
40,PAYMENT,3005.72,C1159005839,0.0,0.0,M1248665061,0.0,0.0,0,0
188,PAYMENT,7663.37,C2010306734,70841.74,63178.38,M1993800647,0.0,0.0,0,0
213,CASH_OUT,598135.49,C1504801657,0.0,0.0,C1005596880,1671826.54,2269962.03,0,0
311,PAYMENT,33416.39,C195461046,0.0,0.0,M1639105157,0.0,0.0,0,0
585,CASH_IN,137246.54,C1529650103,2810933.05,2948179.59,C1734417110,2231035.71,2093789.17,0,0
469,CASH_OUT,1891.43,C1963151093,0.0,0.0,C512595283,165386.95,167278.38,0,0
324,CASH_IN,125270.36,C2091977958,7511569.76,7636840.12,C871465409,1496606.03,1371335.67,0,0
14,CASH_OUT,103117.8,C1959387154,82839.0,0.0,C183502913,3474140.65,3912048.52,0,0
163,CASH_IN,68837.09,C576473793,3241056.19,3309893.29,C1493714526,6595991.56,6527154.47,0,0
226,PAYMENT,2404.52,C1178697915,260396.0,257991.48,M749447917,0.0,0.0,0,0
43,CASH_OUT,233269.62,C1847868164,55443.0,0.0,C50819353,0.0,5066.21,0,0
354,CASH_OUT,62276.6,C1711275454,24025.0,0.0,C186611650,413976.9,476253.5,0,0
227,PAYMENT,17668.74,C348452226,2189.0,0.0,M1584144257,0.0,0.0,0,0
347,PAYMENT,2281.98,C8017409,92509.0,90227.02,M707501330,0.0,0.0,0,0
225,CASH_IN,301703.43,C1609356443,7492009.86,7793713.29,C1202179667,482367.33,180663.89,0,0
41,CASH_IN,330372.84,C1600910495,9963748.2,10294121.04,C653681588,1109797.29,779424.44,0,0
162,CASH_OUT,141043.64,C1025666214,31303.0,0.0,C496652827,242159.02,383202.65,0,0
307,CASH_IN,287755.33,C1141541816,12471666.77,12759422.1,C2113018795,2806762.52,2519007.19,0,0
298,CASH_OUT,438670.79,C216013749,0.0,0.0,C1312256740,1089554.05,1528224.84,0,0
305,CASH_OUT,158161.54,C1555706838,19870.0,0.0,C1638162413,0.0,158161.54,0,0
401,CASH_OUT,103249.0,C1164636042,0.0,0.0,C106912024,1189558.67,1292807.67,0,0
37,PAYMENT,11972.34,C1875526792,0.0,0.0,M2101132781,0.0,0.0,0,0
377,DEBIT,1204.08,C964880782,11506.42,10302.34,C150704347,94651.73,95855.81,0,0
401,TRANSFER,613234.64,C1118353762,0.0,0.0,C937913754,2545118.0,3158352.64,0,0
402,PAYMENT,7886.17,C448384919,0.0,0.0,M1796264711,0.0,0.0,0,0
277,PAYMENT,12311.66,C1615568638,32322.24,20010.59,M1843283224,0.0,0.0,0,0
186,CASH_OUT,72738.45,C1276696514,0.0,0.0,C167448607,333183.7,405922.14,0,0
640,CASH_OUT,151801.17,C1697018103,82652.0,0.0,C1411790797,115929.51,267730.68,0,0
38,CASH_OUT,146846.95,C2044267564,0.0,0.0,C513660029,413234.16,560081.1,0,0
395,CASH_IN,54358.09,C726558987,34013.0,88371.09,C1944279458,1047285.88,992927.8,0,0
156,CASH_OUT,58283.13,C1578350745,835.0,0.0,C1202861229,254650.74,312933.87,0,0
158,PAYMENT,9044.71,C1091224385,0.0,0.0,M1315087016,0.0,0.0,0,0
40,DEBIT,925.3,C1418851237,43482.0,42556.7,C867061184,22777.64,23702.94,0,0
134,CASH_IN,50633.89,C913809911,1579740.28,1630374.17,C1737602138,12342326.01,12291692.13,0,0
211,PAYMENT,10196.94,C957055938,0.0,0.0,M44543040,0.0,0.0,0,0
349,PAYMENT,18732.9,C166839638,0.0,0.0,M1712022472,0.0,0.0,0,0
308,CASH_IN,249169.54,C1676413298,3147.0,252316.54,C99356373,0.0,0.0,0,0
13,CASH_OUT,47411.48,C1994061946,420099.0,372687.52,C1288708473,3426127.04,3473538.52,0,0
203,TRANSFER,416424.47,C62652326,0.0,0.0,C2011403670,459734.09,876158.55,0,0
298,CASH_OUT,189310.51,C637612672,51288.0,0.0,C721533285,0.0,189310.51,0,0
163,CASH_OUT,19729.41,C1009689337,2373.0,0.0,C2059312130,87688.7,107418.1,0,0
14,PAYMENT,3207.66,C1896977237,0.0,0.0,M1530426500,0.0,0.0,0,0
401,CASH_OUT,83159.02,C1991322319,299232.06,216073.04,C1808468451,110107.32,193266.34,0,0
323,DEBIT,172.3,C1600792717,530.0,357.7,C1580699169,933976.55,934148.85,0,0
16,PAYMENT,16131.44,C1414750656,172381.97,156250.53,M591070728,0.0,0.0,0,0
329,PAYMENT,28099.09,C589212280,0.0,0.0,M1479920325,0.0,0.0,0,0
12,CASH_OUT,38795.83,C797406405,50239.0,11443.17,C1251935072,0.0,38795.83,0,0
304,TRANSFER,20933.03,C118425373,0.0,0.0,C599717105,519753.52,540686.55,0,0
403,CASH_OUT,17094.32,C681667305,39677.0,22582.68,C654301115,751166.05,768260.37,0,0
358,CASH_IN,224854.0,C641217368,69836.0,294690.0,C795150450,1413573.61,1188719.61,0,0
299,CASH_OUT,496230.88,C1315138058,558.0,0.0,C1885057832,0.0,496230.88,0,0
229,TRANSFER,172320.19,C1806861401,0.0,0.0,C1529593315,240756.94,413077.13,0,0
12,PAYMENT,12706.01,C446699912,0.0,0.0,M1621048252,0.0,0.0,0,0
282,PAYMENT,6395.68,C369438975,104066.0,97670.32,M958936924,0.0,0.0,0,0
214,CASH_OUT,73035.08,C2104813493,52096.0,0.0,C1163108586,428019.34,501054.42,0,0
260,PAYMENT,5730.66,C1297208520,60441.0,54710.34,M144543368,0.0,0.0,0,0
355,CASH_OUT,191128.1,C723233333,52060.0,0.0,C349730106,200863.84,391991.94,0,0
396,PAYMENT,40993.48,C712448918,225.0,0.0,M1818479226,0.0,0.0,0,0
164,CASH_OUT,429848.95,C1158191906,0.0,0.0,C643152776,3938297.23,4368146.18,0,0
376,TRANSFER,725303.69,C727213070,0.0,0.0,C563580064,2844089.77,3569393.46,0,0
140,CASH_IN,55875.6,C553784126,8079623.18,8135498.78,C150390498,984365.18,928489.59,0,0
187,DEBIT,1036.58,C943474430,911.0,0.0,C1926986105,1986043.98,1987080.57,0,0
37,PAYMENT,30936.81,C1807251774,323307.26,292370.46,M1004773095,0.0,0.0,0,0
278,CASH_OUT,245210.31,C1254797669,0.0,0.0,C292480785,513086.3,758296.61,0,0
374,CASH_IN,278411.47,C2130894301,15174600.73,15453012.2,C1206999918,1648428.16,1370016.69,0,0
298,PAYMENT,4599.6,C209440182,0.0,0.0,M1878158,0.0,0.0,0,0
188,CASH_IN,78147.76,C1827381700,20341287.63,20419435.39,C510708872,329546.49,251398.74,0,0
281,PAYMENT,13474.6,C892422437,40156.04,26681.43,M83034278,0.0,0.0,0,0
